#       time       r = 30.000000       r = 60.000000       r = 90.000000
  40.2500000    6.1956289770e-03    4.2791831139e-01    4.2791972881e-01
  40.5000000    6.2845767655e-03    4.2796000024e-01    4.2796139675e-01
  40.7500000    6.3747379894e-03    4.2800204966e-01    4.2800342545e-01
  41.0000000    6.4661174913e-03    4.2804358262e-01    4.2804493788e-01
  41.2500000    6.5587277638e-03    4.2808504423e-01    4.2808637923e-01
  41.5000000    6.6525926399e-03    4.2812645845e-01    4.2812777356e-01
  41.7500000    6.7477344039e-03    4.2816785958e-01    4.2816915522e-01
  42.0000000    6.8441671664e-03    4.2820925791e-01    4.2821053453e-01
  42.2500000    6.9419065820e-03    4.2825062872e-01    4.2825188668e-01
  42.5000000    7.0409751325e-03    4.2829192919e-01    4.2829316878e-01
  42.7500000    7.1413913000e-03    4.2833311833e-01    4.2833433977e-01
  43.0000000    7.2431643486e-03    4.2837425115e-01    4.2837545465e-01
  43.2500000    7.3463061092e-03    4.2841373443e-01    4.2841492020e-01
  43.5000000    7.4508374722e-03    4.2845450533e-01    4.2845567362e-01
  43.7500000    7.5567803277e-03    4.2849488542e-01    4.2849603645e-01
  44.0000000    7.6641501985e-03    4.2853535975e-01    4.2853649377e-01
  44.2500000    7.7729609061e-03    4.2857465249e-01    4.2857576975e-01
  44.5000000    7.8832303167e-03    4.2861493137e-01    4.2861603213e-01
  44.7500000    7.9949787777e-03    4.2865541764e-01    4.2865650216e-01
  45.0000000    8.1082254178e-03    4.2869554430e-01    4.2869661285e-01
  45.2500000    8.2229876037e-03    4.2873562913e-01    4.2873668192e-01
  45.5000000    8.3392837082e-03    4.2877565982e-01    4.2877669704e-01
  45.7500000    8.4571335523e-03    4.2881451366e-01    4.2881553546e-01
  46.0000000    8.5765571739e-03    4.2885438953e-01    4.2885539604e-01
  46.2500000    8.6940778811e-03    4.2889641165e-01    4.2889740300e-01
  46.5000000    8.8166670688e-03    4.2893615254e-01    4.2893712889e-01
  46.7500000    8.9408847267e-03    4.2897576779e-01    4.2897672931e-01
  47.0000000    9.0667481845e-03    4.2901513235e-01    4.2901607925e-01
  47.2500000    9.1942745188e-03    4.2905466437e-01    4.2905559690e-01
  47.5000000    9.3234832442e-03    4.2909371440e-01    4.2909463281e-01
  47.7500000    9.4539070713e-03    4.2913390819e-01    4.2913481273e-01
  48.0000000    9.5865344583e-03    4.2917275217e-01    4.2917364308e-01
  48.2500000    9.7205274070e-03    4.2921351059e-01    4.2921438810e-01
  48.5000000    9.8566670772e-03    4.2925221242e-01    4.2925307673e-01
  48.7500000    9.9945885001e-03    4.2929084844e-01    4.2929169972e-01
  49.0000000    1.0134309578e-02    4.2932936826e-01    4.2933020671e-01
  49.2500000    1.0275853032e-02    4.2936976145e-01    4.2937058723e-01
  49.5000000    1.0419246444e-02    4.2940808096e-01    4.2940889426e-01
  49.7500000    1.0564509376e-02    4.2944620855e-01    4.2944700955e-01
  50.0000000    1.0711655341e-02    4.2948410786e-01    4.2948489675e-01
  50.2500000    1.0860937877e-02    4.2952179379e-01    4.2952257079e-01
  50.5000000    1.1011916066e-02    4.2955924645e-01    4.2956001177e-01
  50.7500000    1.1165873698e-02    4.2959662070e-01    4.2959737455e-01
  51.0000000    1.1320773630e-02    4.2963364822e-01    4.2963439081e-01
  51.2500000    1.1477655665e-02    4.2966879205e-01    4.2966952359e-01
  51.5000000    1.1636550330e-02    4.2970551946e-01    4.2970624014e-01
  51.7500000    1.1797485556e-02    4.2974209641e-01    4.2974280640e-01
  52.0000000    1.1960480792e-02    4.2977850019e-01    4.2977919965e-01
  52.2500000    1.2125556853e-02    4.2981472277e-01    4.2981541185e-01
  52.5000000    1.2292738328e-02    4.2985072700e-01    4.2985140582e-01
  52.7500000    1.2462052154e-02    4.2988666047e-01    4.2988732918e-01
  53.0000000    1.2633522009e-02    4.2992215500e-01    4.2992281372e-01
  53.2500000    1.2807169866e-02    4.2995719717e-01    4.2995784605e-01
  53.5000000    1.2983022459e-02    4.2999206086e-01    4.2999270004e-01
  53.7500000    1.3161109054e-02    4.3002660386e-01    4.3002723352e-01
  54.0000000    1.3341458319e-02    4.3006084995e-01    4.3006147026e-01
  54.2500000    1.3524095367e-02    4.3009482010e-01    4.3009543125e-01
  54.5000000    1.3709041380e-02    4.3012854373e-01    4.3012914587e-01
  54.7500000    1.3896322604e-02    4.3015644306e-01    4.3015703634e-01
  55.0000000    1.4085971419e-02    4.3018991999e-01    4.3019050455e-01
  55.2500000    1.4278018254e-02    4.3022350667e-01    4.3022408262e-01
