#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  15.0000000   -6.6545705704e-22   -6.9715625770e-06   -3.7517002120e-21   -4.8912548798e-07    1.8170038261e-22   -1.8172964050e-07   -7.3620889051e-22   -7.7041163796e-08   -2.3194021954e-22   -3.5890233634e-08
  15.2500000   -2.9705762408e-21   -6.9633929713e-06   -3.1453000765e-21   -4.8843995817e-07   -1.8197887256e-21   -1.8149951942e-07   -4.6550575096e-22   -7.6935312720e-08   -4.0135660181e-22   -3.5847299954e-08
  15.5000000    4.5208019408e-21   -6.9547496628e-06   -2.9913517056e-21   -4.8775507510e-07   -7.1108093093e-22   -1.8125906759e-07   -9.9167500287e-22   -7.6813689932e-08   -5.1607584873e-25   -3.5803317550e-08
  15.7500000    1.3157622187e-21   -6.9455813977e-06   -2.0375726807e-21   -4.8707079961e-07   -1.2426395880e-21   -1.8100138128e-07    1.6920494706e-22   -7.6680775081e-08   -3.2619132627e-22   -3.5751167338e-08
  16.0000000    8.8215535916e-21   -6.9360530080e-06   -3.5273641156e-21   -4.8638715755e-07   -1.1822679914e-21   -1.8072514274e-07   -4.0625153822e-23   -7.6548125035e-08   -3.4614667569e-22   -3.5688019945e-08
  16.2500000    9.1342954490e-21   -6.9258274255e-06   -2.2752065462e-21   -4.8570414644e-07   -7.1417570165e-22   -1.8043568711e-07   -6.9688048884e-22   -7.6426069100e-08   -2.9827917248e-23   -3.5616530334e-08
  16.5000000    1.1907777065e-21   -6.9145679540e-06   -8.3772467486e-22   -4.8502173207e-07   -8.2537714888e-22   -1.8014401391e-07    8.7319755420e-24   -7.6317047013e-08   -1.0262690039e-22   -3.5543192483e-08
  16.7500000    1.5361401529e-21   -6.9028984732e-06   -2.2122121451e-21   -4.8433993819e-07   -6.5433543546e-22   -1.7986231949e-07   -4.8461052321e-22   -7.6215009938e-08   -1.9226103352e-22   -3.5475100158e-08
  17.0000000    8.7705734298e-22   -6.8921191880e-06   -2.7804771269e-21   -4.8365875656e-07   -1.5159798116e-21   -1.7959807124e-07   -6.2007193819e-22   -7.6110613266e-08   -1.5915350479e-22   -3.5416736989e-08
  17.2500000    3.6038555400e-21   -6.8827418481e-06   -1.2754961421e-21   -4.8297816474e-07   -1.5266795171e-21   -1.7935049633e-07   -3.5384332288e-22   -7.5998359962e-08   -2.2416446601e-22   -3.5368028661e-08
  17.5000000   -6.6357992607e-21   -6.8736509284e-06   -2.3613426861e-21   -4.8229819280e-07   -9.0609286234e-22   -1.7911228560e-07   -5.5535067615e-22   -7.5879894523e-08   -2.4586259218e-22   -3.5324556429e-08
  17.7500000    3.8472615139e-21   -6.8630886858e-06   -2.9975349332e-21   -4.8161880145e-07   -1.3110691820e-21   -1.7887464027e-07   -2.9833250626e-22   -7.5761236030e-08   -3.9754296634e-22   -3.5279956039e-08
  18.0000000    1.8963282766e-22   -6.8504932309e-06   -1.9007373542e-21   -4.8093999964e-07    1.2755159384e-24   -1.7863117790e-07   -5.1477594576e-22   -7.5646714476e-08   -4.0295475410e-22   -3.5229006821e-08
  18.2500000   -7.2555150835e-22   -6.8371782327e-06   -2.6548902980e-21   -4.8026177904e-07   -8.3997570355e-22   -1.7837832691e-07   -5.2640287198e-22   -7.5535332552e-08   -1.8835079097e-22   -3.5169641944e-08
  18.5000000   -8.3176882262e-22   -6.8250898241e-06   -2.8570152536e-21   -4.7958413342e-07   -7.9302441061e-22   -1.7811404661e-07   -4.0271280157e-22   -7.5421996621e-08   -3.0153258621e-22   -3.5103381181e-08
  18.7500000    2.7154667955e-21   -6.8149271256e-06   -2.6594886102e-21   -4.7890706046e-07   -6.7801275678e-22   -1.7783798030e-07   -7.0049676186e-22   -7.5301933496e-08   -7.4946032097e-23   -3.5034320825e-08
  19.0000000   -3.9288569123e-22   -6.8056326067e-06   -2.9590877536e-21   -4.7823054581e-07   -9.9655382263e-22   -1.7755336770e-07   -2.3716004545e-22   -7.5174467135e-08   -1.0288476747e-22   -3.4967488925e-08
  19.2500000   -3.2924598916e-21   -6.7956596591e-06   -1.5335894849e-21   -4.7755460353e-07   -1.4568644938e-21   -1.7726775351e-07   -5.2068038242e-22   -7.5043793540e-08   -7.6337704750e-23   -3.4906841251e-08
  19.5000000    8.7443390246e-22   -6.7843517186e-06   -2.8857288990e-21   -4.7687920553e-07   -1.1098972565e-21   -1.7699020185e-07   -2.7439523102e-22   -7.4916866256e-08   -2.3320539261e-22   -3.4853531800e-08
  19.7500000    6.5476087824e-21   -6.7722107334e-06   -2.2477899370e-21   -4.7620436202e-07   -1.0915945980e-21   -1.7672671087e-07   -3.7949112625e-22   -7.4799550996e-08   -8.1415730724e-23   -3.4805318767e-08
  20.0000000   -2.5519684524e-21   -6.7604537020e-06   -2.8488997043e-21   -4.7553005773e-07   -9.4796169477e-22   -1.7647767429e-07   -4.9974310523e-22   -7.4693109198e-08   -3.1081783670e-22   -3.4757712876e-08
  20.2500000   -3.7761979127e-21   -6.7500083363e-06   -2.7309461578e-21   -4.7485628574e-07   -1.3878779597e-21   -1.7623888074e-07   -2.9689651858e-22   -7.4592984247e-08   -2.8217500826e-22   -3.4706298588e-08
  20.5000000    2.3933230319e-21   -6.7401977209e-06   -2.2942110049e-21   -4.7418302899e-07   -6.8231111043e-22   -1.7600437419e-07   -6.8193810015e-22   -7.4491001884e-08   -3.0329881846e-22   -3.4648880133e-08
  20.7500000   -5.4161287044e-22   -6.7291389258e-06   -3.4123504825e-21   -4.7351029454e-07   -9.4646155478e-22   -1.7576806185e-07   -7.2308673842e-22   -7.4380187013e-08   -6.3568238693e-23   -3.4586341271e-08
  21.0000000   -6.1064128184e-21   -6.7162667234e-06   -2.2770108488e-21   -4.7283808386e-07   -1.2519551137e-21   -1.7552423617e-07   -6.2898683215e-22   -7.4259093645e-08   -1.2922380655e-22   -3.4521969228e-08
  21.2500000   -2.7851752221e-21   -6.7032113104e-06   -2.3320575470e-21   -4.7216635010e-07   -8.6761887893e-22   -1.7526867838e-07   -5.6594690408e-22   -7.4132710980e-08   -2.1190958131e-22   -3.4459715698e-08
  21.5000000   -1.7949570950e-21   -6.6913524428e-06   -3.0942577272e-21   -4.7149511259e-07   -1.9882359068e-21   -1.7500068681e-07   -3.1420400062e-22   -7.4009119110e-08   -3.7270423138e-22   -3.4402344677e-08
  21.7500000   -5.9237168389e-21   -6.6802582584e-06   -2.0441607211e-21   -4.7082437525e-07   -5.7797162549e-22   -1.7472476141e-07   -2.9100264215e-22   -7.3894455466e-08   -2.7373660315e-22   -3.4350286852e-08
