#       time       r = 30.000000       r = 60.000000       r = 90.000000
  92.0000000    6.6649572366e-16    6.6650040551e-16    6.6650094483e-16
  92.4000000   -1.3038143097e-15   -1.3038103591e-15   -1.3038098421e-15
  92.8000000    9.7976313913e-16    9.7976326072e-16    9.7976375124e-16
  93.2000000   -1.5104214555e-15   -1.5104249536e-15   -1.5104242927e-15
  93.6000000    9.5321745247e-16    9.5322067020e-16    9.5322125419e-16
  94.0000000   -1.3845940742e-15   -1.3845838701e-15   -1.3845832878e-15
  94.4000000    7.5232391454e-16    7.5232431738e-16    7.5232484015e-16
  94.8000000   -1.0061572607e-15   -1.0061651098e-15   -1.0061648285e-15
  95.2000000    4.4401394717e-16    4.4401848260e-16    4.4401889536e-16
  95.6000000   -7.0939753051e-16   -7.0938470673e-16   -7.0938440480e-16
  96.0000000    5.0343606706e-17    5.0342178993e-17    5.0342622362e-17
  96.4000000   -3.2648351669e-16   -3.2649166193e-16   -3.2649113916e-16
  96.8000000   -3.8868694702e-16   -3.8867796218e-16   -3.8867754446e-16
  97.2000000   -7.2303868924e-17   -7.2291907892e-17   -7.2291428127e-17
  97.6000000   -5.1357480329e-16   -5.1358504379e-16   -5.1358479894e-16
  98.0000000    6.6538834472e-17    6.6532082196e-17    6.6532373364e-17
  98.4000000   -4.5037116105e-16   -4.5034493859e-16   -4.5034471608e-16
  98.8000000   -1.1407483881e-16   -1.1405564491e-16   -1.1405531900e-16
  99.2000000   -2.5223430839e-16   -2.5226395371e-16   -2.5226360630e-16
  99.6000000   -3.9266872400e-16   -3.9269848182e-16   -3.9269804342e-16
 100.0000000   -7.0410455810e-17   -7.0378813670e-17   -7.0378343005e-17
 100.4000000   -6.6346696711e-16   -6.6342374030e-16   -6.6342337221e-16
 100.8000000    1.5976873590e-16    1.5973897643e-16    1.5973928662e-16
 101.2000000   -7.2686834605e-16   -7.2691883136e-16   -7.2691868826e-16
 101.6000000    2.6932393594e-16    2.6935987777e-16    2.6936009531e-16
 102.0000000   -7.2451889999e-16   -7.2446669083e-16   -7.2446655849e-16
 102.4000000    1.6399633855e-16    1.6394245435e-16    1.6394269424e-16
 102.8000000   -5.9944032234e-16   -5.9949006402e-16   -5.9948979188e-16
 103.2000000   -1.0346943375e-16   -1.0340347437e-16   -1.0340330728e-16
 103.6000000   -4.4484291697e-16   -4.4480865763e-16   -4.4480847069e-16
 104.0000000   -2.9066419320e-16   -2.9071243107e-16   -2.9071251958e-16
 104.4000000   -2.7855216303e-16   -2.7855951832e-16   -2.7855949185e-16
 104.8000000   -3.7403055395e-16   -3.7403642694e-16   -3.7403649890e-16
 105.2000000   -5.0710663140e-18   -5.0747265882e-18   -5.0747373416e-18
 105.6000000   -4.5525933773e-16   -4.5517638640e-16   -4.5517638723e-16
 106.0000000   -1.3314551430e-16   -1.3316275026e-16   -1.3316284208e-16
 106.4000000   -6.6024859263e-16   -6.6039155178e-16   -6.6039169074e-16
 106.8000000   -3.0282005236e-17   -3.0216975605e-17   -3.0217019446e-17
 107.2000000   -5.7630651169e-16   -5.7614520486e-16   -5.7614532314e-16
 107.6000000   -3.4702799228e-17   -3.4795665141e-17   -3.4795779292e-17
 108.0000000   -6.1011917856e-16   -6.1023878722e-16   -6.1023914208e-16
 108.4000000    9.4716501329e-17    9.4788609144e-17    9.4788589292e-17
 108.8000000   -6.2699696185e-16   -6.2695988844e-16   -6.2696001831e-16
 109.2000000   -9.3385693455e-17   -9.3397331059e-17   -9.3397401369e-17
 109.6000000   -7.2454638472e-16   -7.2451731098e-16   -7.2451760132e-16
 110.0000000    1.0885532087e-16    1.0876613922e-16    1.0876605650e-16
 110.4000000   -4.5331681490e-16   -4.5339183357e-16   -4.5339191794e-16
 110.8000000   -2.5240244277e-16   -2.5223236865e-16   -2.5223246625e-16
 111.2000000   -7.5280914944e-16   -7.5275623800e-16   -7.5275639186e-16
 111.6000000   -8.5550731337e-17   -8.5783995442e-17   -8.5784035974e-17
 112.0000000   -1.8911470852e-16   -1.8914191532e-16   -1.8914198067e-16
 112.4000000   -2.4413009567e-16   -2.4391929365e-16   -2.4391930854e-16
 112.8000000   -3.9746366088e-16   -3.9747090947e-16   -3.9747093345e-16
 113.2000000   -3.1317607074e-16   -3.1334736495e-16   -3.1334732194e-16
 113.6000000   -5.9614365605e-16   -5.9615177814e-16   -5.9615179385e-16
 114.0000000   -5.1250142974e-16   -5.1241990034e-16   -5.1241986559e-16
 114.4000000   -3.2542053749e-17   -3.2541649257e-17   -3.2541551650e-17
 114.8000000    1.0441624039e-16    1.0441980306e-16    1.0441993624e-16
 115.2000000   -7.4446740602e-16   -7.4449789590e-16   -7.4449784130e-16
 115.6000000   -7.2163384704e-16   -7.2175606960e-16   -7.2175603237e-16
 116.0000000   -2.0801340655e-16   -2.0796376827e-16   -2.0796361772e-16
 116.4000000    4.1725223154e-16    4.1742308239e-16    4.1742333716e-16
 116.8000000   -8.2363909087e-16   -8.2376081629e-16   -8.2376063100e-16
 117.2000000   -9.1275460834e-16   -9.1293967594e-16   -9.1293958413e-16
 117.6000000   -2.7398850750e-16   -2.7381417257e-16   -2.7381400962e-16
 118.0000000    7.0257687628e-16    7.0268463310e-16    7.0268488953e-16
 118.4000000   -9.6504916768e-16   -9.6527698480e-16   -9.6527670438e-16
 118.8000000   -1.0587534315e-15   -1.0587840463e-15   -1.0587838147e-15
 119.2000000    1.1147328795e-16    1.1165967408e-16    1.1165994456e-16
 119.6000000    5.1416156386e-16    5.1409158190e-16    5.1409190863e-16
 120.0000000   -1.1095086814e-15   -1.1096377364e-15   -1.1096374114e-15
 120.4000000   -9.5974763230e-16   -9.5963105525e-16   -9.5963072769e-16
 120.8000000    2.5975635139e-16    2.5976852749e-16    2.5976884512e-16
 121.2000000   -1.3503486926e-16   -1.3523786187e-16   -1.3523752686e-16
 121.6000000   -9.0426049743e-16   -9.0417519277e-16   -9.0417478663e-16
 122.0000000   -4.5875685505e-16   -4.5850576521e-16   -4.5850535244e-16
 122.4000000    3.8927312194e-16    3.8904876244e-16    3.8904913798e-16
 122.8000000   -5.2952426494e-16   -5.2979829664e-16   -5.2979788305e-16
 123.2000000   -1.0340605153e-15   -1.0337598500e-15   -1.0337593951e-15
 123.6000000   -5.4243100888e-16   -5.4225699159e-16   -5.4225655815e-16
 124.0000000    5.3180045092e-16    5.3148771544e-16    5.3148813564e-16
 124.4000000   -6.7010057429e-16   -6.7014912814e-16   -6.7014867815e-16
 124.8000000   -9.8456154273e-16   -9.8438131744e-16   -9.8438082030e-16
 125.2000000   -1.3454851932e-16   -1.3461272095e-16   -1.3461224863e-16
 125.6000000    5.0537182025e-16    5.0535054847e-16    5.0535100011e-16
 126.0000000   -1.2659065603e-15   -1.2658607428e-15   -1.2658602763e-15
 126.4000000   -8.6378842362e-16   -8.6391405581e-16   -8.6391355785e-16
 126.8000000    3.9495709270e-16    3.9496234447e-16    3.9496284408e-16
 127.2000000   -1.6717493391e-16   -1.6702609103e-16   -1.6702563029e-16
 127.6000000   -1.5662481844e-15   -1.5663295442e-15   -1.5663290843e-15
 128.0000000   -6.4545432593e-17   -6.4680587288e-17   -6.4680100906e-17
 128.4000000    9.2047887633e-16    9.2057529415e-16    9.2057578881e-16
 128.8000000   -1.0110802203e-15   -1.0110189924e-15   -1.0110185010e-15
 129.2000000   -2.0601450367e-15   -2.0602813064e-15   -2.0602808473e-15
 129.6000000    4.2726944997e-16    4.2726467631e-16    4.2726512216e-16
 130.0000000    1.3270372342e-15    1.3271749515e-15    1.3271753717e-15
 130.4000000   -1.5221773463e-15   -1.5222680798e-15   -1.5222676629e-15
 130.8000000   -2.2759455968e-15   -2.2760770937e-15   -2.2760766966e-15
 131.2000000    8.4421479585e-16    8.4435604190e-16    8.4435643233e-16
 131.6000000    1.2513467505e-15    1.2514050469e-15    1.2514054324e-15
 132.0000000   -1.4925308673e-15   -1.4927166305e-15   -1.4927162616e-15
 132.4000000   -1.9524928111e-15   -1.9525020954e-15   -1.9525017596e-15
 132.8000000    6.3961767501e-16    6.3978728839e-16    6.3978761265e-16
 133.2000000    3.7337598939e-16    3.7331824888e-16    3.7331853674e-16
 133.6000000   -1.2579969021e-15   -1.2581430104e-15   -1.2581427258e-15
 134.0000000   -1.0753199749e-15   -1.0752378921e-15   -1.0752376258e-15
 134.4000000    2.9474372556e-16    2.9480478969e-16    2.9480502295e-16
 134.8000000   -1.6812425601e-16   -1.6821791106e-16   -1.6821770261e-16
 135.2000000   -8.1353214899e-16   -8.1353632294e-16   -8.1353610622e-16
 135.6000000   -4.6095795702e-16   -4.6093185782e-16   -4.6093168577e-16
 136.0000000   -3.2800223435e-16   -3.2804986507e-16   -3.2804974099e-16
 136.4000000   -8.6677942931e-16   -8.6674898906e-16   -8.6674887160e-16
 136.8000000   -3.1458677102e-16   -3.1454284277e-16   -3.1454276502e-16
 137.2000000    1.1857684374e-16    1.1849353010e-16    1.1849358635e-16
