#       time       r = 30.000000       r = 60.000000       r = 90.000000
  31.2500000    6.8383878873e-09    1.1294886250e-06    1.1294711221e-06
  31.5000000    6.9070199609e-09    1.1094860684e-06    1.1094631996e-06
  31.7500000    6.4822664034e-09    1.0907272543e-06    1.0906992723e-06
  32.0000000    5.8109481964e-09    1.0758620219e-06    1.0758286782e-06
  32.2500000    4.7431988513e-09    1.1378438684e-06    1.1378046885e-06
  32.5000000    2.4636045565e-09    1.1069658753e-06    1.1069204603e-06
  32.7500000   -8.2283454595e-10    1.0771564915e-06    1.0771047161e-06
  33.0000000   -3.1802379298e-09    1.0493086288e-06    1.0492506390e-06
  33.2500000   -4.1502884132e-09    1.0184308732e-06    1.0183668887e-06
  33.5000000   -5.3137648761e-09    9.8769714275e-07    9.8762722132e-07
  33.7500000   -7.6044939832e-09    9.4558209746e-07    9.4550607582e-07
  34.0000000   -1.0242741567e-08    9.1047567044e-07    9.1039335479e-07
  34.2500000   -1.2413480287e-08    9.8828956883e-07    9.8820100452e-07
  34.5000000   -1.4565229369e-08    9.6574432902e-07    9.6564988098e-07
  34.7500000   -1.7500637516e-08    9.3946834453e-07    9.3936849943e-07
  35.0000000   -2.1365180246e-08    9.1628358709e-07    9.1617869097e-07
  35.2500000   -2.5546629838e-08    8.9236305196e-07    8.9225330179e-07
  35.5000000   -2.8799966562e-08    8.6697688777e-07    8.6686265872e-07
  35.7500000   -3.0490159215e-08    8.4587755509e-07    8.4575978071e-07
  36.0000000   -3.1554385309e-08    8.1711766678e-07    8.1699788126e-07
  36.2500000   -3.3006102945e-08    7.5026692603e-07    7.5014686426e-07
  36.5000000   -3.4867062345e-08    7.1776748886e-07    7.1764855141e-07
  36.7500000   -3.7078386303e-08    6.7802962360e-07    6.7791264168e-07
  37.0000000   -3.9314919532e-08    6.4328363407e-07    6.4316908273e-07
  37.2500000   -4.0603199258e-08    6.0726912014e-07    6.0715750724e-07
  37.5000000   -4.0941297964e-08    5.7194195696e-07    5.7183397935e-07
  37.7500000   -4.1387854104e-08    5.3759628306e-07    5.3749261869e-07
  38.0000000   -4.1924692260e-08    5.0256028983e-07    5.0246129076e-07
  38.2500000   -4.1824448562e-08    4.8967396445e-07    4.8957961063e-07
  38.5000000   -4.1305923819e-08    4.7844992352e-07    4.7836010772e-07
  38.7500000   -4.0655803514e-08    4.6989617610e-07    4.6981104221e-07
  39.0000000   -3.9917213708e-08    4.6046223259e-07    4.6038224606e-07
  39.2500000   -3.8850578107e-08    6.4385402876e-07    6.4377973492e-07
  39.5000000   -3.7490983755e-08    6.6668870914e-07    6.6662041696e-07
  39.7500000   -3.6189849611e-08    6.9317802489e-07    6.9311566822e-07
  40.0000000   -3.5072616594e-08    7.1782920037e-07    7.1777242116e-07
  40.2500000   -3.4187091174e-08    7.4478211756e-07    7.4473043877e-07
  40.5000000   -3.3574153161e-08    7.7233740775e-07    7.7229036193e-07
  40.7500000   -3.2707146688e-08    1.0302849007e-06    1.0302420672e-06
  41.0000000   -3.1032340302e-08    1.0965982589e-06    1.0965592096e-06
  41.2500000   -2.9104942332e-08    1.1654170124e-06    1.1653811759e-06
  41.5000000   -2.7795640321e-08    1.2374338761e-06    1.2374003849e-06
  41.7500000   -2.6816619126e-08    1.3133809550e-06    1.3133486064e-06
  42.0000000   -2.5310988508e-08    1.3934748853e-06    1.3934423142e-06
  42.2500000   -2.2938097077e-08    1.4845595721e-06    1.4845255709e-06
  42.5000000   -1.9795539233e-08    1.5648802246e-06    1.5648439959e-06
  42.7500000   -1.5992731438e-08    1.6494715594e-06    1.6494327218e-06
  43.0000000   -1.1762186638e-08    1.7383102197e-06    1.7382685936e-06
  43.2500000   -7.6693499649e-09    1.4012614959e-06    1.4012168721e-06
  43.5000000   -4.3342166802e-09    1.4157619524e-06    1.4157140415e-06
  43.7500000   -1.8729366414e-09    1.4411397158e-06    1.4410883004e-06
  44.0000000    8.0491059090e-11    1.4622643301e-06    1.4622094763e-06
  44.2500000    1.8336471501e-09    1.4914158515e-06    1.4913580267e-06
  44.5000000    3.4490457531e-09    1.5212538062e-06    1.5211938664e-06
  44.7500000    4.6658981095e-09    1.5620947788e-06    1.5620338860e-06
  45.0000000    5.1343336320e-09    1.5953091526e-06    1.5952486696e-06
  45.2500000    4.9862690653e-09    1.6297646865e-06    1.6297060217e-06
  45.5000000    4.5084623165e-09    1.6627963728e-06    1.6627407481e-06
  45.7500000    1.7354958080e-06    1.6452102029e-06    1.6451584337e-06
  46.0000000    1.7630974392e-06    1.6752462913e-06    1.6751987485e-06
  46.2500000    1.7900074588e-06    1.7216691798e-06    1.7216260156e-06
  46.5000000    1.8176109524e-06    1.7489605277e-06    1.7489220160e-06
  46.7500000    1.8460825746e-06    1.7729985925e-06    1.7729653016e-06
  47.0000000    1.8751516531e-06    1.7943125981e-06    1.7942852449e-06
  47.2500000    1.9036291968e-06    1.8045354740e-06    1.8045146013e-06
  47.5000000    1.9312703483e-06    1.8178958562e-06    1.8178816299e-06
  47.7500000    1.7198104014e-06    1.8454570522e-06    1.8454493408e-06
  48.0000000    1.7362919755e-06    1.8438487785e-06    1.8438474022e-06
  48.2500000    5.6459884130e-08    1.6779438281e-06    1.6779487259e-06
  48.5000000    5.2549593095e-08    1.6588256573e-06    1.6588368231e-06
  48.7500000    4.6926678299e-08    1.6355838415e-06    1.6356010950e-06
  49.0000000    4.2621828838e-08    1.6115356868e-06    1.6115584687e-06
  49.2500000    3.7989394941e-08    1.5852264179e-06    1.5852537712e-06
  49.5000000    3.3100625960e-08    1.5578483281e-06    1.5578790865e-06
  49.7500000    2.7765677679e-08    1.5285179420e-06    1.5285510090e-06
  50.0000000    2.3038494625e-08    1.4979466273e-06    1.4979811683e-06
  50.2500000    1.8710513219e-08    1.4669427207e-06    1.4669781541e-06
  50.5000000    1.4789068497e-08    1.4340791067e-06    1.4341149229e-06
  50.7500000    1.1361371628e-08    1.4021885887e-06    1.4022241475e-06
  51.0000000    7.5055384324e-09    1.3728355496e-06    1.3728700095e-06
