#       time       r = 30.000000       r = 60.000000       r = 90.000000
  68.2500000    1.5704387197e-07    4.1103196704e-11    1.0889868046e-13
  68.5000000    1.3789434459e-07    4.0118435578e-11    1.0027075849e-13
  68.7500000    4.5782641502e-08    3.9221654099e-11    8.9502689296e-14
  69.0000000   -6.1187329976e-08    3.9384631557e-11    1.1074434620e-13
  69.2500000   -4.2608154946e-08    3.9849334977e-11    1.6911747549e-13
  69.5000000   -1.8790398450e-08    3.8577123887e-11    2.2017878993e-13
  69.7500000   -3.6110210973e-08    3.3965061585e-11    2.0478121379e-13
  70.0000000   -6.1967987087e-09    2.6229137921e-11    1.1563183931e-13
  70.2500000    4.1431462056e-08    1.7149070195e-11    1.8442928004e-14
  70.5000000    7.2307659247e-08    8.4717017223e-12   -9.3188268437e-15
  70.7500000    6.5524376342e-08    5.6005973898e-13    3.9118643583e-14
  71.0000000    1.4223516989e-08   -7.4616373864e-12    8.8666620385e-14
  71.2500000    2.2145297760e-09   -1.6379049083e-11    5.6043334786e-14
  71.5000000    3.2875264618e-08   -2.5796821223e-11   -6.9809753391e-14
  71.7500000    7.5983938462e-08   -3.4258130671e-11   -2.1888193564e-13
  72.0000000    1.0228785074e-07   -4.0182785143e-11   -3.0379250115e-13
  72.2500000    1.3264366594e-07   -4.2527320742e-11   -2.9254516869e-13
  72.5000000    1.9340842540e-07   -4.0695811772e-11   -2.2958182620e-13
  72.7500000    2.2285381318e-07   -3.4269290843e-11   -1.9539080798e-13
  73.0000000    1.9652251516e-07   -2.3277691439e-11   -2.4291485414e-13
  73.2500000    1.7344334161e-07   -8.8908525116e-12   -3.5887359888e-13
  73.5000000    1.8629037008e-07    6.3377645039e-12   -4.7318859884e-13
  73.7500000    2.2734341063e-07    1.9244482692e-11   -5.0817137959e-13
  74.0000000    2.4376675795e-07    2.7412402936e-11   -4.3837914525e-13
  74.2500000    2.1670992971e-07    3.0099642267e-11   -3.2058317008e-13
  74.5000000    1.9401168585e-07    2.8148707787e-11   -2.6031824825e-13
  74.7500000    1.7729467044e-07    2.3152468381e-11   -3.2591499665e-13
  75.0000000    1.3676109500e-07    1.6557146003e-11   -4.8001860239e-13
  75.2500000    7.8424942659e-08    9.1301886498e-12   -6.0222049219e-13
  75.5000000    4.3428871666e-08    8.4499927008e-13   -5.9564095557e-13
  75.7500000    4.6530962405e-08   -8.8502082912e-12   -4.8044064075e-13
  76.0000000    5.3250128220e-08   -2.0393528798e-11   -3.8097457500e-13
  76.2500000    4.2583175553e-08   -3.3326634819e-11   -4.1365655120e-13
  76.5000000    3.1062087831e-08   -4.5900617464e-11   -5.7772915076e-13
  76.7500000    3.4515930356e-08   -5.5527683693e-11   -7.5021784330e-13
  77.0000000    3.4164060483e-08   -5.9942426945e-11   -7.9406581404e-13
  77.2500000    1.3910031915e-08   -5.8315048171e-11   -6.8479952750e-13
  77.5000000    1.0849770896e-08   -5.1530934334e-11   -5.3576854067e-13
  77.7500000    3.2167299776e-08   -4.1481394558e-11   -4.9025027054e-13
  78.0000000    5.8555303049e-08   -2.9938070368e-11   -5.8165699369e-13
  78.2500000    9.2588459632e-08   -1.7810392060e-11   -7.0292072549e-13
  78.5000000    1.0889797548e-07   -5.2153342646e-12   -7.1479526275e-13
  78.7500000    1.0659215826e-07    7.8167891382e-12   -5.7756305879e-13
  79.0000000    9.5800090828e-08    2.0599660731e-11   -3.7664199057e-13
  79.2500000    9.2665674997e-08    3.1628630157e-11   -2.3451159715e-13
  79.5000000    8.9541503924e-08    3.9220349246e-11   -2.0728170646e-13
  79.7500000    6.7678803459e-08    4.2573259860e-11   -2.5150668785e-13
  80.0000000    7.0124696613e-08    4.2459389114e-11   -2.6809269873e-13
  80.2500000    8.8839043325e-08    4.0911860443e-11   -1.7944798903e-13
  80.5000000    9.7739093287e-08    3.9975257543e-11    1.1181927672e-14
  80.7500000    8.3731521044e-08    4.0347062168e-11    2.1883985293e-13
  81.0000000    6.5561292442e-08    4.0932608338e-11    3.4195712106e-13
  81.2500000    2.2291198969e-08    3.9727191061e-11    3.4464323131e-13
  81.5000000    1.9588380630e-08    3.5435454035e-11    2.8260562457e-13
  81.7500000    5.8484128555e-08    2.8623551088e-11    2.5022401143e-13
  82.0000000    4.2003706990e-08    2.1502424897e-11    3.0303387976e-13
  82.2500000    3.3924598681e-08    1.6462934759e-11    4.2416949797e-13
  82.5000000    6.3935577646e-08    1.4437514134e-11    5.4966706466e-13
  82.7500000    8.6329455828e-08    1.4311957345e-11    6.1797914918e-13
  83.0000000    9.4371385319e-08    1.3839969821e-11    6.0610801869e-13
  83.2500000    8.3178957708e-08    1.1389305397e-11    5.3641721569e-13
  83.5000000    5.1548642756e-08    7.2076704315e-12    4.5671746596e-13
  83.7500000    4.2329552698e-08    3.2529158103e-12    4.0917566603e-13
  84.0000000    5.6769382546e-08    1.7505464192e-12    4.0914557420e-13
  84.2500000    6.9509345689e-08    3.6359014049e-12    4.4511963501e-13
  84.5000000    7.7556135377e-08    8.0711507352e-12    4.9238179891e-13
  84.7500000    9.3819771537e-08    1.3275899615e-11    5.2521292960e-13
  85.0000000    1.0096402445e-07    1.7827125937e-11    5.2213268256e-13
  85.2500000    7.8110050755e-08    2.1322359587e-11    4.7073917657e-13
  85.5000000    7.0627906699e-08    2.4031466131e-11    3.7713711782e-13
  85.7500000    1.0041318595e-07    2.6134582401e-11    2.7277600418e-13
  86.0000000    1.2137713080e-07    2.7415066737e-11    2.0601315157e-13
  86.2500000    1.0754664524e-07    2.7638781572e-11    2.1581738715e-13
  86.5000000    7.4140279867e-08    2.7030033768e-11    3.0170800031e-13
  86.7500000    4.9023954154e-08    2.6147914319e-11    4.1272790327e-13
  87.0000000    4.5148118180e-08    2.5186962528e-11    4.7100366209e-13
  87.2500000    5.3281341337e-08    2.3471206373e-11    4.2269228870e-13
  87.5000000    4.2760593494e-08    1.9829831010e-11    2.8341286010e-13
  87.7500000    2.3796491765e-08    1.3670123000e-11    1.4000382994e-13
  88.0000000    2.7671342257e-08    5.7970506741e-12    9.8042586878e-14
  88.2500000    4.3496982730e-08   -1.8270800082e-12    2.0662559828e-13
  88.5000000    3.4388186962e-08   -7.2651855935e-12    4.1397448813e-13
  88.7500000    2.0645065177e-08   -9.7991700304e-12    5.9131880687e-13
  89.0000000    4.3655320947e-08   -1.0227017959e-11    6.1766015861e-13
  89.2500000    7.1189594638e-08   -1.0118655133e-11    4.7138630155e-13
  89.5000000    5.7963880487e-08   -1.0674098906e-11    2.5874391649e-13
  89.7500000    4.8137895115e-08   -1.2014374836e-11    1.4538106004e-13
  90.0000000    4.5837447372e-08   -1.3281770409e-11    2.3105782180e-13
  90.2500000    5.0845565582e-08   -1.3302198905e-11    4.6326251458e-13
