#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  13.2500000    1.6743736422e-04    9.1863860287e-21    1.7217666351e-05    4.5583952536e-23    7.2608257288e-06   -1.6935209862e-23    3.3888369361e-06    6.9908627584e-23    1.6975419072e-06    1.4469874840e-24
  13.5000000    1.6716410968e-04    8.1697956049e-21    1.7187297448e-05    1.2342845789e-22    7.2472429221e-06    8.0580804915e-23    3.3820471418e-06    7.5699596674e-23    1.6939120202e-06    4.7524342699e-24
  13.7500000    1.6689633500e-04    5.5035290637e-21    1.7156935455e-05   -6.8965040388e-25    7.2336232364e-06    9.6389298269e-23    3.3753116399e-06    6.7145704483e-23    1.6902796673e-06    1.0199398074e-23
  14.0000000    1.6663210646e-04    7.0918506949e-21    1.7126580206e-05    2.1209356940e-22    7.2200066152e-06    8.2821012601e-23    3.3686052019e-06    3.7577368013e-23    1.6866428332e-06   -7.8160671696e-24
  14.2500000    1.6636808234e-04    8.0166756634e-21    1.7096231421e-05    9.8681991794e-24    7.2064295929e-06    1.1598440794e-22    3.3618949660e-06    8.3657070874e-23    1.6830073962e-06    9.9157442085e-24
  14.5000000    1.6610246579e-04    9.0524235162e-21    1.7065888824e-05    3.1797238176e-23    7.1929090671e-06    8.3402241227e-23    3.3551571891e-06    1.0090131429e-22    1.6793812009e-06    1.4798866823e-23
  14.7500000    1.6583495108e-04    3.9865052012e-21    1.7035552244e-05   -4.4680175753e-23    7.1794394334e-06    1.1950024241e-22    3.3483907183e-06    5.4331514605e-23    1.6757689077e-06    5.3539601550e-24
  15.0000000    1.6556428236e-04    7.4152035954e-21    1.7005221413e-05   -3.0668968136e-22    7.1659955979e-06    5.9620569019e-23    3.3416186353e-06    5.3525078189e-23    1.6721699967e-06    2.7205659291e-24
  15.2500000    1.6528884561e-04    6.6587089784e-21    1.6974896163e-05    2.7939793360e-22    7.1525430680e-06    4.5041528514e-23    3.3348718631e-06    7.5404944706e-23    1.6685788541e-06    4.6786857841e-26
  15.5000000    1.6501010854e-04    4.2461045643e-21    1.6944576262e-05    3.6556719474e-23    7.1390563322e-06    1.4687741393e-22    3.3281651364e-06    8.8065763835e-23    1.6649863818e-06   -6.5472285510e-24
  15.7500000    1.6473281509e-04    5.1291309790e-21    1.6914261419e-05    3.5143232799e-22    7.1255345069e-06    1.8678207299e-22    3.3214858229e-06    6.8235278429e-23    1.6613835951e-06    9.1715996460e-24
  16.0000000    1.6446199207e-04    7.9949511252e-21    1.6883951355e-05    2.6794501409e-23    7.1119977606e-06    5.1874747342e-23    3.3148058365e-06    4.5546384228e-23    1.6577661541e-06    1.7191423096e-23
  16.2500000    1.6420045788e-04    4.8152325654e-21    1.6853645778e-05   -1.0330211081e-22    7.0984665062e-06    1.0613552009e-22    3.3081044346e-06    9.1602161522e-23    1.6541368906e-06    2.2638907313e-23
  16.5000000    1.6394437859e-04    6.7167460191e-21    1.6823344440e-05    8.9694801553e-23    7.0849458273e-06    1.1266176365e-22    3.3013819975e-06    7.7187906679e-23    1.6505043092e-06    1.3861926827e-24
  16.7500000    1.6367958963e-04    1.4674128666e-20    1.6793047081e-05    2.3334839943e-22    7.0714301871e-06    1.0018390558e-22    3.2946565197e-06    5.5614401136e-23    1.6468783005e-06   -5.3418918321e-24
  17.0000000    1.6339250947e-04    6.8800768268e-21    1.6762753456e-05   -5.0965685083e-23    7.0579180431e-06    4.7134586004e-23    3.2879495999e-06    6.5235702788e-23    1.6432656301e-06    1.7708856536e-23
  17.2500000    1.6309069798e-04    4.2438630117e-21    1.6732463215e-05    2.1576062991e-23    7.0444161931e-06    9.6185862114e-23    3.2812726020e-06    7.0730565441e-23    1.6396674057e-06    1.6004928227e-23
  17.5000000    1.6280021512e-04    1.1713399717e-20    1.6702176049e-05    5.6973038693e-23    7.0309316022e-06    6.2074606546e-26    3.2746187927e-06    7.7301797177e-23    1.6360793413e-06    2.5639561205e-23
  17.7500000    1.6253284605e-04    1.4440263777e-20    1.6671891616e-05    7.4179595686e-23    7.0174656037e-06    4.3299914829e-23    3.2679647236e-06    2.1232325633e-23    1.6324944591e-06    1.0034789275e-23
  18.0000000    1.6226922799e-04    1.0440689027e-20    1.6641609678e-05   -6.5040652114e-23    7.0040172901e-06    1.5372720023e-22    3.2612822523e-06    6.5647427805e-23    1.6289071710e-06   -4.8200580727e-24
  18.2500000    1.6198759503e-04    1.1233905897e-20    1.6611329885e-05    1.6876288156e-22    6.9905879203e-06    1.4964859636e-22    3.2545573270e-06    5.8867710394e-23    1.6253165684e-06    2.2198364942e-23
